Incident.Date,State,CityCounty,Address,Killed,Injured
19-Apr-18,Alabama,Huntsville,Banks Street and Stringfield Road,0,1
19-Apr-18,Alabama,Montgomery,3600 block of Vaughn Road,0,1
19-Apr-18,Alabama,Selma,800 block of Laredo Court,0,3
19-Apr-18,Alabama,Arab,Lookout Dr,0,0
18-Apr-18,Alabama,Mobile,550 Rickarby Street,0,1
18-Apr-18,Alabama,Birmingham,4900 block of Airport Highway,0,1
18-Apr-18,Alabama,Birmingham,800 block of 49th St N,0,1
17-Apr-18,Alabama,Birmingham,4009 Vanderbilt Rd,0,1
17-Apr-18,Alabama,Danville,S Johnson Chapel Rd,0,1
17-Apr-18,Alabama,Montgomery,1700 block of McGehee Place Drive,0,0
17-Apr-18,Alabama,Birmingham (Homewood),209 Lakeshore Pkwy,0,1
17-Apr-18,Alabama,Mobile,701 Joachim St N,0,1
17-Apr-18,Alabama,Tuscaloosa,226 49th Ave E,0,1
17-Apr-18,Alabama,Phenix City,1500 block of 11th Ave,1,0
16-Apr-18,Alabama,Holtville,Fern Drive,1,0
16-Apr-18,Alabama,Birmingham,Trenton Street,1,0
16-Apr-18,Alabama,Mobile,1050 Baltimore Street,0,0
16-Apr-18,Alabama,Mobile,1800 Andrews St,0,0
16-Apr-18,Alabama,Mobile,1200 block of Duval St,0,1
15-Apr-18,Alabama,Phenix City,Lee County Rd 240,0,0
15-Apr-18,Alabama,Montgomery,3100 block of Milan Drive,0,1
15-Apr-18,Alabama,Mobile,N/A,0,1
15-Apr-18,Alabama,Mobile,5310 Colonial Oak Dr N,0,2
14-Apr-18,Alabama,Bessemer,100 block of Deadrick Street,1,0
14-Apr-18,Alabama,Anniston,2800 block of Gurnee Avenue,1,0
14-Apr-18,Alabama,Troy,200 block of Love Street,0,2
14-Apr-18,Alabama,Troy,North Knox Street and John Lewis Drive,0,1
14-Apr-18,Alabama,Montgomery,2800 block of Fairwest Street,2,0
13-Apr-18,Alabama,Trafford,Dallas Loop Road and Hwy 79,0,0
13-Apr-18,Alabama,Opelika,1100 block of Beauford Dr,0,0
13-Apr-18,Alabama,Hardaw,Co Rd 13,1,0
13-Apr-18,Alabama,Birmingham (Midfield),Salina Ave,1,0
13-Apr-18,Alabama,Mobile,5701 Three Notch Rd,0,1
13-Apr-18,Alabama,Birmingham (Homewood),218 Olympia Dr,0,1
12-Apr-18,Alabama,Mobile,1800 block of St. Charles Avenue,0,1
12-Apr-18,Alabama,Tuscumbia,Memory Lane,0,0
11-Apr-18,Alabama,Tuscaloosa,3310 East 12th Avenue,0,1
11-Apr-18,Alabama,Theodore,N/A,0,0
11-Apr-18,Alabama,Mobile,507 Azalea Rd,0,1
11-Apr-18,Alabama,Mobile,3900 Pleasant Valley Rd,0,1
11-Apr-18,Alabama,Mobile,1500 Eslava St,0,0
10-Apr-18,Alabama,West Blocton,Bishop Ridge Rd,0,1
10-Apr-18,Alabama,Tuscaloosa,226 49th Ave E,0,1
10-Apr-18,Alabama,Birmingham,Delta Street and Sixth Avenue South,0,0
10-Apr-18,Alabama,Birmingham,8420 1st Ave N,0,1
10-Apr-18,Alabama,Birmingham (Center Point),Hillview Ln NW,1,2
10-Apr-18,Alabama,Mobile,Perry Rd and Bellingrath Rd,0,1
9-Apr-18,Alabama,Huntsville,1901 Sparkman Dr NW,0,1
9-Apr-18,Alabama,Mobile,Prichard Avenue and Highway 45,0,2
9-Apr-18,Alabama,Samson,South Line Street,0,1
9-Apr-18,Alabama,Jasper,306 Hwy 78,0,0
8-Apr-18,Alabama,Alexandria,1800 block of Yale St,0,0
8-Apr-18,Alabama,Shelby,900 block of Paradise Cover Lane,1,0
7-Apr-18,Alabama,Troy,600 block of Hanchey St,1,1
7-Apr-18,Alabama,Tuscaloosa,Elizabeth Lane,0,0
7-Apr-18,Alabama,Scottsboro,3400 block of Clemons Road,0,0
7-Apr-18,Alabama,Mobile,Cottage Hill Rd and Azalea Rd,0,1
6-Apr-18,Alabama,Birmingham,900 block of 1st Street North,0,1
6-Apr-18,Alabama,Mobile,551 Village Green Dr E,0,1
6-Apr-18,Alabama,Meridianville,12301 US 231,0,1
5-Apr-18,Alabama,Mobile,Three Notch Rd and Pecan Ridge E,0,0
5-Apr-18,Alabama,Montgomery,1800 block of Interstate Park Dr,0,0
5-Apr-18,Alabama,Leeds,6200 Grand River Pkwy,0,1
4-Apr-18,Alabama,Alexandria,2900 block of Louis St,0,1
4-Apr-18,Alabama,Baldwin (county),N/A,0,0
4-Apr-18,Alabama,Bessemer,2501 Clarendon Ave,1,0
3-Apr-18,Alabama,Huntsville,6400 block of Deramus Ave,1,0
3-Apr-18,Alabama,Gadsden,West Tomahawk Trail,0,0
3-Apr-18,Alabama,Birmingham,600 block of Earline Circle,0,1
3-Apr-18,Alabama,Mobile,1200 block of Spring Hill Ave,0,1
3-Apr-18,Alabama,Troy,100 block of Orion Street,0,0
3-Apr-18,Alabama,Elberta,N/A,0,0
2-Apr-18,Alabama,Mobile,Heron Drive,0,1
2-Apr-18,Alabama,Selma,U.S. Highway 80 and Old Montgomery Highway,0,1
2-Apr-18,Alabama,Somerville,4397 Alabama 36 E,2,0
2-Apr-18,Alabama,Montgomery,5900 block of Monticello Drive,0,0
2-Apr-18,Alabama,Birmingham,4500 block of Grasselli Blvd,1,0
1-Apr-18,Alabama,Birmingham,7500 block of 64th Court Way South,1,0
1-Apr-18,Alabama,Troy,900 block of Railroad Avenue,0,0
1-Apr-18,Alabama,Mobile,3556 Halls Mill Rd,1,4
1-Apr-18,Alabama,Birmingham,N/A,0,1
31-Mar-18,Alabama,Eclectic,340 Boswell Road,2,0
31-Mar-18,Alabama,Birmingham,1430 Fred L Shuttlesworth Dr,1,0
31-Mar-18,Alabama,Montgomery,3900 block of Woodley Road,0,1
30-Mar-18,Alabama,Mobile,6550 Zeigler Blvd,1,0
30-Mar-18,Alabama,Auburn,1200 block of Amy Ct,0,0
30-Mar-18,Alabama,Birmingham,3725 27th St N,1,0
30-Mar-18,Alabama,Opelika,100 block of Chester Avenue,1,0
29-Mar-18,Alabama,Gadsden,Phyllis Dr,1,0
29-Mar-18,Alabama,Selma,1st Ave,0,0
28-Mar-18,Alabama,Birmingham,2700 block of 11th Ave S,1,0
28-Mar-18,Alabama,Birmingham,1800 block of Francis Ave SW,1,0
28-Mar-18,Alabama,Bessemer,Carolina Terrace,0,1
28-Mar-18,Alabama,Sylacauga,Gene E. Steward Boulevard,1,0
27-Mar-18,Alabama,Anniston,Elm Street,0,0
27-Mar-18,Alabama,Birmingham,5500 block of Mexico Avenue,0,2
27-Mar-18,Alabama,Birmingham,2020 4th Street Northeast,0,1
27-Mar-18,Alabama,Montgomery,100 block of Kiwanis St,1,0
26-Mar-18,Alabama,Huntsville,6125 University Dr,0,1
26-Mar-18,Alabama,Birmingham,6th St,0,1
26-Mar-18,Alabama,Mobile,1500 block of Devonshire Dr,0,0
26-Mar-18,Alabama,Pine Hill,N/A,1,0
25-Mar-18,Alabama,Dothan,Lake Street and Allen Road,1,0
25-Mar-18,Alabama,Dothan,400 block of Blackshear Stree,0,2
25-Mar-18,Alabama,Dothan,Reno Ct,0,1
25-Mar-18,Alabama,Tuscaloosa,3200 block of 23rd St,0,1
24-Mar-18,Alabama,Bessemer,600 block of Circle Heights,0,2
24-Mar-18,Alabama,Troy,Watkins Court,1,0
24-Mar-18,Alabama,Opelika,500 block of Fruitwood Circle,0,1
24-Mar-18,Alabama,Opelika,1208 Staley Ave,1,0
24-Mar-18,Alabama,Birmingham,4th Avenue South,0,1
23-Mar-18,Alabama,Bessemer,2700 block of 8th Ave S,1,0
23-Mar-18,Alabama,Decatur,1242 Beltline Rd SW,0,1
23-Mar-18,Alabama,Birmingham,2300 block of South Park Dr,1,0
22-Mar-18,Alabama,Gadsden,Phyllis Dr,1,0
22-Mar-18,Alabama,Dothan,700 block of South Range Street,0,1
22-Mar-18,Alabama,Athens,3rd Street,0,0
22-Mar-18,Alabama,Atmore,303 Poarch Rd,1,0
22-Mar-18,Alabama,Mobile,1000 block of Arlington Street,0,1
22-Mar-18,Alabama,Huntsville,2700 block of Barbara Drive NW,0,1
22-Mar-18,Alabama,Orange Beach,Cypress St and West Perdido Ave,1,0
22-Mar-18,Alabama,Valley,2000 block of 35th Street,0,0
21-Mar-18,Alabama,Athens,3rd Street,0,0
21-Mar-18,Alabama,Opelika,500 block of North Antioch Circle,0,1
21-Mar-18,Alabama,Birmingham,5961 Chalkville Mountain Rd,0,1
21-Mar-18,Alabama,Mobile,6551 Dickens Ferry Rd,1,0
20-Mar-18,Alabama,Montgomery,900 block of W South Blvd,1,0
20-Mar-18,Alabama,Birmingham,1501 45th St,1,1
20-Mar-18,Alabama,Montgomery,1700 block of S Holt St,0,1
19-Mar-18,Alabama,Birmingham,2501 29th Street,1,0
18-Mar-18,Alabama,Decatur,1602 Brookridge Rd SW,1,0
17-Mar-18,Alabama,Birmingham,2000 block of Northland Ave,0,2
17-Mar-18,Alabama,Montgomery,5500 block of Gantry Drive,0,0
17-Mar-18,Alabama,Tuskegee,N/A,0,0
17-Mar-18,Alabama,Birmingham,800 block of 3rd Ave W,0,0
17-Mar-18,Alabama,Birmingham,100 block of 12th Avenue North,0,1
16-Mar-18,Alabama,Andalusia,Falco Rd,0,1
16-Mar-18,Alabama,Clanton,100 Block of Enterprise Rd,0,0
16-Mar-18,Alabama,Hanceville,AL-91 and County Road 747,0,1
16-Mar-18,Alabama,Mobile,8700 block of Three Notch Road,0,0
16-Mar-18,Alabama,Mobile,Barbara Dr,0,1
15-Mar-18,Alabama,Hamilton,200 block of Robin St,0,1
15-Mar-18,Alabama,Warrior,2400 block of Elvester Rd,1,1
15-Mar-18,Alabama,Huntsville,1901 Sparkman Dr NW,1,1
15-Mar-18,Alabama,Trussville,Morris Cir,1,0
14-Mar-18,Alabama,Florence,Limestone Street and Court Street,0,0
14-Mar-18,Alabama,Tuscaloosa,33rd St,0,1
14-Mar-18,Alabama,Steele,Beason Cove Road,1,0
14-Mar-18,Alabama,Blountsville,Adams Road,1,0
14-Mar-18,Alabama,Birmingham,1201 11th Ave S,2,1
13-Mar-18,Alabama,Birmingham,3200 block of 17th Ave N,0,1
13-Mar-18,Alabama,Florence,1201 Bradshaw Dr,0,0
13-Mar-18,Alabama,Mobile,Vann Lee Circle,0,1
13-Mar-18,Alabama,Russell (county),N/A,0,0
13-Mar-18,Alabama,Arab,Guntersville Rd and Main St,0,0
12-Mar-18,Alabama,Birmingham,Oakmont St and Slayden Ave,1,0
12-Mar-18,Alabama,Mobile,8070 Domain St,1,0
12-Mar-18,Alabama,Tuscaloosa,235 James I Harrison Jr Pkwy,0,1
12-Mar-18,Alabama,Huntsville,2120 Sparkman Dr NW,1,1
12-Mar-18,Alabama,Morris,1073 Morris Majestic Rd,1,0
12-Mar-18,Alabama,Montgomery,3500 block of Wilmington Road,0,1
12-Mar-18,Alabama,Bessemer,1113 9th Ave SW,1,0
12-Mar-18,Alabama,Birmingham,3500 block of Wilmington Rd,0,1
11-Mar-18,Alabama,Mobile,Serigny Drive and Farnell Drive,0,1
11-Mar-18,Alabama,Sheffield,N/A,1,0
10-Mar-18,Alabama,Tuscaloosa,4200 block of 21st Street,1,0
10-Mar-18,Alabama,Cullman,255 County Road 1134,0,2
10-Mar-18,Alabama,Ozark,King Street,0,2
10-Mar-18,Alabama,Mobile,1910 St Stephens Road,0,1
9-Mar-18,Alabama,Theodore,5954 Sperry Rd,0,1
9-Mar-18,Alabama,Clanton,600 block of 7th St S,0,0
9-Mar-18,Alabama,Mobile (Prichard),N/A,0,0
9-Mar-18,Alabama,Auburn,1627 Opelika Rd,0,2
9-Mar-18,Alabama,Birmingham,800 block of William Dr,0,0
8-Mar-18,Alabama,Demopolis,US-80,0,0
8-Mar-18,Alabama,Selma,Marie Foster Dr,0,1
8-Mar-18,Alabama,Mobile,307 N. University Blvd,0,1
8-Mar-18,Alabama,Birmingham,900 16th St W,0,0
7-Mar-18,Alabama,Birmingham,950 Springville Rd,1,2
7-Mar-18,Alabama,Mobile,300 block of Oak Drive,0,1
7-Mar-18,Alabama,Hurtsboro,531 Main Street,2,2
7-Mar-18,Alabama,Huntsville,Murray Road,1,0
7-Mar-18,Alabama,Birmingham,23rd Street South,0,0
7-Mar-18,Alabama,Birmingham,I-59,0,1
6-Mar-18,Alabama,Birmingham,6830 S 1st Ave,0,1
6-Mar-18,Alabama,Huntsville,11th St and 7th Ave SW,0,1
6-Mar-18,Alabama,Mobile,Dublin Street,0,1
5-Mar-18,Alabama,Tuscaloosa,Short 16th St,0,1
5-Mar-18,Alabama,Fairfield,7150 Aaron Aronov Dr,0,2
5-Mar-18,Alabama,Birmingham (Hoover),2200 block of Lynnchester Cir,0,0
5-Mar-18,Alabama,Birmingham,1700 block of Alameda Ct,1,0
5-Mar-18,Alabama,Fairhope,US-98 and Keller Rd,1,0
5-Mar-18,Alabama,Bay Minette,N/A,1,0
5-Mar-18,Alabama,Tuscaloosa,600 block of Dogwood Ln,0,1
5-Mar-18,Alabama,Gadsden,Chandler St,0,1
5-Mar-18,Alabama,Tuscaloosa,1715 Martin Luther King Jr Blvd,0,0
5-Mar-18,Alabama,Bay Minette,210 Hickory St,0,2
4-Mar-18,Alabama,Birmingham,8000 block of Rugby Drive,0,1
4-Mar-18,Alabama,Centreville,US 82 and Countryside Road,0,1
4-Mar-18,Alabama,Tuscaloosa,3300 block of 36th Street,0,1
4-Mar-18,Alabama,Florala,1076 3rd St,1,0
4-Mar-18,Alabama,Madison,300 block of Autumn Ln,0,1
4-Mar-18,Alabama,Brantley,Blackmon Rd,0,0
3-Mar-18,Alabama,Bay Minette,704 S US Highway 31,0,1
3-Mar-18,Alabama,Mobile,Schillinger Road,0,1
2-Mar-18,Alabama,Crossville,County Road 24,0,1
1-Mar-18,Alabama,Anniston,N/A,0,1
1-Mar-18,Alabama,Huntsville,4034 Hunters Ridge Dr,0,1
1-Mar-18,Alabama,Enterprise,913 Rucker Blvd,0,1
1-Mar-18,Alabama,Huntsville,600 block of Dawson Terrace,0,1
1-Mar-18,Alabama,Tuscaloosa,1750 40th Ave,0,1
28-Feb-18,Alabama,Decatur,900 block of Clearview Street Southwest,2,0
28-Feb-18,Alabama,Birmingham,Cullman Avenue and 30th Street,0,2
28-Feb-18,Alabama,Bessemer,1900 block of Arlington Avenue,1,0
27-Feb-18,Alabama,Birmingham,2301 Center Point Pkwy,0,0
27-Feb-18,Alabama,Birmingham,2900 block of SJ Bennett Dr,1,0
27-Feb-18,Alabama,Mobile,1600 block of Raven Dr,0,1
27-Feb-18,Alabama,Alexander City,11th Ave N,0,1
27-Feb-18,Alabama,Atmore,300 block of East 4th St,0,1
26-Feb-18,Alabama,Bessemer,4600 block of Ray Pl,0,1
26-Feb-18,Alabama,Florence,2250 Maple Ave,0,1
26-Feb-18,Alabama,Athens,16000 block of Wellhouse Dr,0,0
26-Feb-18,Alabama,Montgomery,3100 block of Crawford Street,1,0
26-Feb-18,Alabama,Birmingham,517 Huffman Rd,0,0
25-Feb-18,Alabama,Red Bay,510 Highway 124,0,0
25-Feb-18,Alabama,Birmingham,7001 Crestwood Blvd,0,1
25-Feb-18,Alabama,Huntsville,Kildare St,0,0
24-Feb-18,Alabama,Montgomery,2700 block of Zelda Rd,0,0
24-Feb-18,Alabama,Mobile (Prichard),3425 St Stephens Rd,0,1
24-Feb-18,Alabama,Mulga,Mulga Loop Road,1,0
23-Feb-18,Alabama,Montgomery,4000 block of Smiley Circle,0,1
22-Feb-18,Alabama,Birmingham,1st Street West,0,1
22-Feb-18,Alabama,Birmingham,800 block of 4th Avenue West,1,0
21-Feb-18,Alabama,Montgomery,1600 block of Westcott Street,1,2
21-Feb-18,Alabama,Birmingham,First Avenue South,0,1
21-Feb-18,Alabama,Gurley,174 Brock Rd,0,0
20-Feb-18,Alabama,Bessemer,2600 block of Clarendon Ave,0,1
20-Feb-18,Alabama,Albertville,402 E McCord Ave,0,0
20-Feb-18,Alabama,Moulton,Pinhook Rd,1,0
20-Feb-18,Alabama,Anniston,Elm Street,0,1
20-Feb-18,Alabama,Mobile,1259 Fearn Court,0,1
20-Feb-18,Alabama,Mobile,West Ridge Road,1,0
20-Feb-18,Alabama,Mobile,Crawford Lane and Avondale Court,2,0
19-Feb-18,Alabama,Birmingham,1300 block of 33rd St SW,0,1
19-Feb-18,Alabama,Athens,Hine Street,0,1
19-Feb-18,Alabama,Mobile,Cottage Hill Rd,0,0
19-Feb-18,Alabama,Ozark,Claybank Ave,0,1
19-Feb-18,Alabama,Alexander City,Red Bud Street,0,1
18-Feb-18,Alabama,Cusseta,9857 US Highway 29 N,1,0
18-Feb-18,Alabama,Birmingham,200 block of 73rd Street North,0,1
17-Feb-18,Alabama,Millbrook,4000 block of Oliver Dr,0,1
17-Feb-18,Alabama,Mobile,First Avenue and Main Street,0,3
17-Feb-18,Alabama,Anniston,N/A,0,0
17-Feb-18,Alabama,Birmingham (Hoover),1535 Montgomery Hwy,0,0
16-Feb-18,Alabama,Birmingham,6th Ave and 4th St,0,0
15-Feb-18,Alabama,Fairhope,2 Pirate Dr,0,0
15-Feb-18,Alabama,Auburn,900 block of Old Mill Rd,1,0
15-Feb-18,Alabama,Robertsdale,24280 Patterson Road,2,0
15-Feb-18,Alabama,Talladega,1177 Mcmillan St E,0,0
15-Feb-18,Alabama,Fairfield,7201 Aaron Aronov Dr,1,0
15-Feb-18,Alabama,Tuscaloosa,3504 12th Ave E,0,0
15-Feb-18,Alabama,Birmingham,I-59 at Arkadelphia Rd,0,1
14-Feb-18,Alabama,Mobile,Lundy Rd,0,2
14-Feb-18,Alabama,Oxford,Dewey Drive,0,0
14-Feb-18,Alabama,Trafford,100 block of Faucet Drive,0,1
14-Feb-18,Alabama,Mobile,5651 Renn St,1,0
14-Feb-18,Alabama,Mobile,Aurelia Street,0,1
13-Feb-18,Alabama,Phenix City,1500 block of 11th Ave,1,0
13-Feb-18,Alabama,Millbrook,3100 block of Oliver Drive,0,2
12-Feb-18,Alabama,Birmingham,5001 Sugar Ray Dr,0,2
12-Feb-18,Alabama,Birmingham,1382 Bessemer Rd,0,1
12-Feb-18,Alabama,Bessemer,725 Jefferson Ave,1,0
12-Feb-18,Alabama,Birmingham,12th St and N 12th Ave,2,0
12-Feb-18,Alabama,Auburn,Mimms Ln,0,0
11-Feb-18,Alabama,Pinson,4400 block of Winchester Hills Way,1,0
11-Feb-18,Alabama,Birmingham,1500 block of 12th Court North,1,0
11-Feb-18,Alabama,Scottsboro,100 block of Cecil St,0,1
10-Feb-18,Alabama,Docena,100 block of 3rd Street,0,2
10-Feb-18,Alabama,Dothan,Sixth Avenue,0,1
9-Feb-18,Alabama,Tuscaloosa,235 E. James I. Harrison Jr. Parkway,1,0
9-Feb-18,Alabama,Daphne,County Road 64 and County Road 13,1,0
9-Feb-18,Alabama,Gaylesville,N/A,0,0
9-Feb-18,Alabama,Birmingham,8400 block of 9th Ave S,1,0
9-Feb-18,Alabama,Bessemer (Brighton),200 block of Brighton Ave,0,0
8-Feb-18,Alabama,Opelika,600 Edmon Ave,1,0
8-Feb-18,Alabama,Talladega,N/A,1,0
8-Feb-18,Alabama,Mobile,2815 St Stephens Rd,1,0
8-Feb-18,Alabama,Mobile,363 Azalea Road,0,0
7-Feb-18,Alabama,Birmingham,4900 block of Brittan Street,0,1
7-Feb-18,Alabama,Huntsville,Powell Drive,0,1
7-Feb-18,Alabama,Montgomery,Stephens Street and Westcott Street,0,1
7-Feb-18,Alabama,Birmingham,4000 block of Overlook Road,0,1
7-Feb-18,Alabama,Phenix City,1000 block of 4th St S,1,0
7-Feb-18,Alabama,Florence,100 Lauderdale CR 609,0,3
7-Feb-18,Alabama,Heflin,Hwy 9,0,1
6-Feb-18,Alabama,Boaz,100 block of Pleasant Hill Cutoff Rd,0,1
6-Feb-18,Alabama,Fairfield,4900 block of Farrell Ave,1,0
6-Feb-18,Alabama,Montgomery,5800 block of Eagle Circle,0,3
5-Feb-18,Alabama,Mobile,Lemon Street and Partridge Street,0,2
5-Feb-18,Alabama,Mobile,Jessie Street,0,1
5-Feb-18,Alabama,Montgomery,100 block of Truett Drive,0,1
5-Feb-18,Alabama,Mobile (Prichard),Owens St,0,0
4-Feb-18,Alabama,Phenix City,Knowles Rd and Summerwind Dr,0,1
4-Feb-18,Alabama,Montgomery,1800 block of Winona Ave,1,0
4-Feb-18,Alabama,Birmingham,2000 block on Ave Z,0,1
3-Feb-18,Alabama,Mobile,1100 block of Cottrell St,0,1
3-Feb-18,Alabama,Birmingham,2000 block of 28th St Ensley,1,0
3-Feb-18,Alabama,Montgomery,2000 block of E South Boulevard,1,0
3-Feb-18,Alabama,Gadsden,East Broad Street,0,1
2-Feb-18,Alabama,Birmingham,1115 Ave F,1,0
2-Feb-18,Alabama,Birmingham (Ensley),1000 block of 46th St Ensley,1,0
1-Feb-18,Alabama,Vernon,N/A,0,1
1-Feb-18,Alabama,Mobile,Spring Creek Circle,0,0
1-Feb-18,Alabama,Birmingham,1300 block of 45th St,0,1
1-Feb-18,Alabama,Montgomery,100 block of Clover Ln,0,1
30-Jan-18,Alabama,Smiths Station,200 block of Lee Rd 229,1,0
30-Jan-18,Alabama,Decatur,Beltline Road,0,1
30-Jan-18,Alabama,Athens,US 72,1,0
30-Jan-18,Alabama,Huntsville,Knight Road,0,1
30-Jan-18,Alabama,Mobile,Holcombe Avenue,0,1
29-Jan-18,Alabama,Montgomery,400 block of Hall Street,0,1
29-Jan-18,Alabama,Mobile,Raven Drive,0,1
29-Jan-18,Alabama,Birmingham,Pearson Avenue and 24th Street SW,0,1
29-Jan-18,Alabama,Birmingham,N/A,0,0
29-Jan-18,Alabama,Birmingham,1800 block of 31st Street SW,1,0
29-Jan-18,Alabama,Theodore,5350 Carol Plantation Rd,0,0
28-Jan-18,Alabama,Mobile,Crossley Hill Dr,0,1
28-Jan-18,Alabama,Tuscaloosa,2900 block of 19th Street,0,1
28-Jan-18,Alabama,Huntsville,215 Binford Dr SW,1,0
28-Jan-18,Alabama,Birmingham,19th St Ensley,0,0
26-Jan-18,Alabama,Huntsville,Cottonwood Drive,0,0
26-Jan-18,Alabama,Huntsville,6300 Rime Village Drive,1,1
26-Jan-18,Alabama,Tuscaloosa,5140 36th Ave E,0,1
26-Jan-18,Alabama,Huntsville,100 block of Erle Phillips Road,0,1
26-Jan-18,Alabama,Gadsden,1100 block of Scenic Dr,1,0
26-Jan-18,Alabama,Birmingham (Ensley),2027 22nd St,0,2
25-Jan-18,Alabama,Athens,2018 Levert Ave,1,0
25-Jan-18,Alabama,Mobile,100 S Carlen St,0,0
24-Jan-18,Alabama,Huntsville,119 Eva Ct,0,1
24-Jan-18,Alabama,Birmingham,Richard Arrington Blvd and 22nd Street,0,0
24-Jan-18,Alabama,Tuscaloosa,931 Crescent Ridge Rd E,0,1
24-Jan-18,Alabama,Tuscaloosa,1750 40th Ave,0,0
24-Jan-18,Alabama,Tuscaloosa,30th Avenue and 15th Street,0,1
24-Jan-18,Alabama,Scottsboro,Wann Lane,0,1
24-Jan-18,Alabama,Autaugaville,2411 AL 14,0,0
24-Jan-18,Alabama,Huntsville,3015 Tucker Drive,1,0
24-Jan-18,Alabama,Birmingham,I-20,0,0
23-Jan-18,Alabama,Atmore,Presswood Bridge Rd,1,0
23-Jan-18,Alabama,Dothan,Reno Ct and Johnson Cir,0,1
23-Jan-18,Alabama,Hazel Green,Joe Quick Rd and Jimmy Fisk Rd,0,1
23-Jan-18,Alabama,Athens,Henry Dr,0,0
23-Jan-18,Alabama,Pine Hill,Willie Powell Road,1,0
23-Jan-18,Alabama,Decatur,SE 19th Ave,0,3
23-Jan-18,Alabama,Anniston,1700 block of Moore Avenue,0,1
23-Jan-18,Alabama,Huntsville,12th Street and 9th Avenue,0,1
22-Jan-18,Alabama,Huntsville,2800 block of Turf Avenue,0,0
22-Jan-18,Alabama,Montgomery,Woodley Road and East South Boulevard,1,1
22-Jan-18,Alabama,Foley,Labradors Run,0,0
21-Jan-18,Alabama,Carrollton,3500 block of Sapps Road,0,1
21-Jan-18,Alabama,Birmingham,5600 block of Monte Sano Rd,0,1
21-Jan-18,Alabama,Theodore,Joe Carl Road,1,0
21-Jan-18,Alabama,Jacksonville,School Cut-Off Road,0,0
21-Jan-18,Alabama,Pine Hill,Willie Powell Rd,1,0
21-Jan-18,Alabama,Auburn,200 Block of Co Rd 17,0,1
20-Jan-18,Alabama,Clanton,Wade St,0,1
20-Jan-18,Alabama,Selma,County Road 7 and County Road 30,2,0
20-Jan-18,Alabama,Birmingham,3900 24th St N,0,0
20-Jan-18,Alabama,Clanton,I-65,0,1
20-Jan-18,Alabama,Bessemer,3000 block of Nixon Rd,0,1
19-Jan-18,Alabama,Bridgeport,County Road 206,1,0
18-Jan-18,Alabama,Montgomery,800 block of Westview Drive,0,1
18-Jan-18,Alabama,Piedmont,2027 Chinch Creek Rd,4,0
18-Jan-18,Alabama,Gadsden,Sansom Ave,0,0
18-Jan-18,Alabama,Semmes,1500 block of Champions Cove,0,1
18-Jan-18,Alabama,Birmingham,Tucker Avenue,1,0
18-Jan-18,Alabama,Mobile,Cody Rd,0,0
17-Jan-18,Alabama,Cedar Bluff,AL-273,0,1
17-Jan-18,Alabama,Huntsville,4500 block of Triana Blvd SW,0,1
16-Jan-18,Alabama,Stevenson,211 Sharon Dr,1,0
15-Jan-18,Alabama,Huntsville,Marinawoods Dr SE,1,0
15-Jan-18,Alabama,Huntsville,Valley Park Dr and Teton Cir,0,1
15-Jan-18,Alabama,Birmingham,4700 block of Carver Ave SW,1,0
15-Jan-18,Alabama,Brantley (Mulberry),N/A,1,0
15-Jan-18,Alabama,Troy,Dogwood Drive,0,0
15-Jan-18,Alabama,Birmingham (Midfield),133 Bessemer Super Hwy,0,1
15-Jan-18,Alabama,Dothan,E Lafayette St,0,1
15-Jan-18,Alabama,Birmingham,3633 45th Avenue North,1,0
14-Jan-18,Alabama,Eutaw,809 Mesopotamia St,1,4
14-Jan-18,Alabama,Madison,101 Westchester Dr,0,4
14-Jan-18,Alabama,Montgomery,West South Boulevard,0,1
13-Jan-18,Alabama,Birmingham,2512 16th St North,0,2
13-Jan-18,Alabama,Pansey,Thornton Rd,0,1
13-Jan-18,Alabama,Bessemer,800 block of Gary Ave,1,0
13-Jan-18,Alabama,Mobile,3692 Airport Boulevard,0,1
13-Jan-18,Alabama,Russellville,76 Ethan Ave,1,0
13-Jan-18,Alabama,Birmingham,5000 block of 16th Avenue North,0,1
13-Jan-18,Alabama,Fairfield,6400 Kelco Pl,1,0
12-Jan-18,Alabama,Mobile,Dr. Martin Luther King Jr. Ave,0,1
12-Jan-18,Alabama,Mobile,Rhonda Drive,0,0
12-Jan-18,Alabama,Holly Pond,Highway 91,0,0
11-Jan-18,Alabama,Birmingham,4165 5th Ct N,2,0
11-Jan-18,Alabama,Opelika,700 block of Hurst Street,0,1
11-Jan-18,Alabama,Mobile (Prichard),South Leeds Avenue,1,0
11-Jan-18,Alabama,Fort Mitchell,252 Sweetwater Branch Rd,1,2
10-Jan-18,Alabama,Elba,MLK St and Jackson St,0,0
10-Jan-18,Alabama,Dothan,Pryor St and Bayshore Ave,0,1
10-Jan-18,Alabama,Birmingham,1000 block of 12th St N,0,1
9-Jan-18,Alabama,Birmingham,1509 Montclair Rd,0,1
9-Jan-18,Alabama,Montgomery,2300 block of Highland Ave,1,0
9-Jan-18,Alabama,Selma,2500 block of Summerfield Rd,1,0
9-Jan-18,Alabama,Elba,MLK St and Thomas St,0,0
8-Jan-18,Alabama,Montgomery,4500 block of Lilly Ln,0,1
7-Jan-18,Alabama,Gadsden,2800 block of Shahan Ave,1,0
7-Jan-18,Alabama,Sheffield,900 block of E 17th St,1,0
